Name,shift,tR1,tR2
2-Hexanone,0.0,221.0178594277315,0.7935134559103117
Pentanol,0.0,251.85548893080204,0.5406015821597733
4-Methyl-2-pentanone,0.0,271.8831479430309,0.48857247697229667
Heptanol,0.0,557.3915176170763,0.731621437246194
Propiophenone,0.0,904.0453092310547,1.412180917305012
1-Nonanol,0.0,919.7599296532834,0.758273062706167
1-Decanol,0.0,1099.6143161765342,0.7382222989587511
2-Undecanone,0.0,1123.5287634419694,0.8006045111739234
Valerophenone,0.0,1229.4106341228267,1.261319743670407
1-Undecanol,0.0,1264.674182309151,0.7293976288454331
Hexanophenone,0.0,1392.7342156319357,1.209734917300256
1-Dodecanol,0.0,1424.1549067822605,0.709870400787001
2-Hexanone,0.1,221.25801788313862,0.6931831966089489
Pentanol,0.1,251.89876243060462,0.440676995463505
4-Methyl-2-pentanone,0.1,271.9186412250515,0.38864313700401354
Heptanol,0.1,557.5636542984262,0.6314750624339918
Propiophenone,0.1,904.0911308728064,1.3124137843069503
1-Nonanol,0.1,919.8139683545165,0.6583675856247462
1-Decanol,0.1,1099.6847514745223,0.638280646960051
2-Undecanone,0.1,1123.6090616874712,0.7006472729248164
Valerophenone,0.1,1229.5588550744228,1.1611436071255552
1-Undecanol,0.1,1264.783837430341,0.6293794803693618
Hexanophenone,0.1,1392.844432220478,1.1097010362991038
1-Dodecanol,0.1,1424.2063742025962,0.6099622374605579
2-Hexanone,0.2,221.5195498458998,0.5928020330801201
Pentanol,0.2,251.9306332501007,0.34076773944743316
4-Methyl-2-pentanone,0.2,271.94459709823354,0.288724359537504
Heptanol,0.2,557.7412753998034,0.5313172990203054
Propiophenone,0.2,904.139521215749,1.2126359152189559
1-Nonanol,0.2,919.8623176408443,0.5584740322587304
1-Decanol,0.2,1099.747246777861,0.5383550280649615
2-Undecanone,0.2,1123.6802890620088,0.6007103031504424
Valerophenone,0.2,1229.711089440493,1.060952518820012
1-Undecanol,0.2,1264.9031395701745,0.5293421840930653
Hexanophenone,0.2,1392.9630689043377,1.0096379735614311
1-Dodecanol,0.2,1424.2636484428888,0.5100432374815645
2-Hexanone,0.3,221.7955481974338,0.4923862163651608
Pentanol,0.3,251.95355711589525,0.24087057827722644
4-Methyl-2-pentanone,0.3,271.9631821938308,0.1888137265662657
Heptanol,0.3,557.9221878709525,0.43115271032099306
Propiophenone,0.3,904.1916860009776,1.1128421365260732
1-Nonanol,0.3,919.9061936816903,0.45859003317532565
1-Decanol,0.3,1099.8027701213914,0.43844336045006627
2-Undecanone,0.3,1123.7432555043395,0.5007917988499554
Valerophenone,0.3,1229.8659868894508,0.9607513390012546
1-Undecanol,0.3,1265.0317135165258,0.4292865611348208
Hexanophenone,0.3,1393.0897264037424,0.9095469983103366
1-Dodecanol,0.3,1424.3277883824792,0.4101113671756253
2-Hexanone,0.4,222.07781293409312,0.39195509804553685
Pentanol,0.4,251.96968627487198,0.14098262354636396
4-Methyl-2-pentanone,0.4,271.9762648683904,0.08890917099863786
Heptanol,0.4,558.1040805483174,0.33098584585965424
Propiophenone,0.4,904.2487629973191,1.013027589654659
1-Nonanol,0.4,919.9468814681983,0.3587126288666777
1-Decanol,0.4,1099.8524140556676,0.33854368656483147
2-Undecanone,0.4,1123.7989283279169,0.4008896400457429
Valerophenone,0.4,1230.022117161924,0.8605454004431912
1-Undecanol,0.4,1265.1689276442312,0.3292136776282067
Hexanophenone,0.4,1393.223786777938,0.8094303292408498
1-Dodecanol,0.4,1424.3997223197528,0.31016496878383604
2-Hexanone,0.5,222.35758119151626,0.291529415502213
Pentanol,0.5,251.98083532714705,0.041101457710996304
4-Methyl-2-pentanone,0.5,267.9854107947087,3.989009090234796
Heptanol,0.5,558.284598530827,0.23082162365237044
Propiophenone,0.5,904.3117983188938,0.9131876624267303
1-Nonanol,0.5,919.9857150526718,0.25883929610199674
1-Decanol,0.5,1099.8973714005501,0.23865350028283114
2-Undecanone,0.5,1123.848406380535,0.3010014003236585
Valerophenone,0.5,1230.1780149712567,0.760340045537057
1-Undecanol,0.5,1265.3138957912952,0.22912557567644057
Hexanophenone,0.5,1393.3644261153445,0.7092906962232187
1-Dodecanol,0.5,1424.4802209832646,0.21020238381205036
2-Hexanone,0.6,222.6263280349391,0.1911293715385048
Pentanol,0.6,247.9884914981748,3.9412249861771063
4-Methyl-2-pentanone,0.6,267.9919127535543,3.889111910102099
Heptanol,0.6,558.4614445641582,0.1306646889534693
Propiophenone,0.6,904.3817212629485,0.8133184085745876
1-Nonanol,0.6,920.0240550850122,0.1589670602803749
1-Decanol,0.6,1099.9389106255876,0.1387701966672124
2-Undecanone,0.6,1123.8928909934998,0.20112442712772366
Valerophenone,0.6,1230.332218957193,0.660140597588331
1-Undecanol,0.6,1265.4655030732674,0.12902405104483705
Hexanophenone,0.6,1393.5106333595884,0.6091315667408804
1-Dodecanol,0.6,1424.5698728831042,0.11022272470738163
2-Hexanone,0.7,222.87654079470317,0.09077278721340001
Pentanol,0.7,247.99385816761344,3.8413516899461326
4-Methyl-2-pentanone,0.7,267.9968472999347,3.7892165618415308
Heptanol,0.7,558.6324674019623,0.030519392556673686
Propiophenone,0.7,904.4593201923012,0.7134164029857574
1-Nonanol,0.7,920.0632707916785,0.0590931708483648
1-Decanol,0.7,1099.9783528847152,0.03889126880971533
2-Undecanone,0.7,1123.933660556739,0.10125584029878507
Valerophenone,0.7,1230.4833257157406,0.559952272069552
1-Undecanol,0.7,1265.622424743348,0.028912023588638824
Hexanophenone,0.7,1393.6612352074887,0.5089569524698564
1-Dodecanol,0.7,1424.669055973591,0.010225982131121756
2-Hexanone,0.8,219.10233396026194,3.9904736877083438
Pentanol,0.8,247.997920678001,3.741480146178714
4-Methyl-2-pentanone,0.8,268.0011468709947,3.6893219151939145
Heptanol,0.8,554.7957343297336,3.9303897105415477
Propiophenone,0.8,904.5452181213911,0.613478871447238
1-Nonanol,0.8,916.104718939113,3.9592148437684416
