Name,shift,tR1,tR2
1-Decanol,0.4,1099.85241137172,0.35808300677223504
2-Undecanone,0.4,1123.7989266436402,0.4206004386477203
Valerophenone,0.4,1230.022119746468,0.8808022815668451
1-Undecanol,0.4,1265.1689098378715,0.3487379393012754
Hexanophenone,0.4,1393.2237860075638,0.8296266220646553
1-Dodecanol,0.4,1424.3997120327278,0.3295983065211016
2-Hexanone,0.5,222.35759442592243,0.3113409561570148
Pentanol,0.5,251.9808356298443,0.060013738091810424
4-Methyl-2-pentanone,0.5,271.9854105829975,0.00734506229234252
Heptanol,0.5,558.2846013053919,0.2504152177266296
Propiophenone,0.5,904.311824028751,0.9335949788201663
1-Nonanol,0.5,919.9857140498116,0.2784268397886076
1-Decanol,0.5,1099.8973690919318,0.2581930933595406
2-Undecanone,0.5,1123.8484048160583,0.3207124645261893
Valerophenone,0.5,1230.1780169278443,0.7805966579183927
1-Undecanol,0.5,1265.313877592483,0.24864946493018214
Hexanophenone,0.5,1393.3644255912075,0.7294867988885515
1-Dodecanol,0.5,1424.4802092306998,0.22963591329670796
2-Hexanone,0.6,222.62634059471793,0.2109398775053997
Pentanol,0.6,247.9884917078136,3.960137908377459
4-Methyl-2-pentanone,0.6,267.9919126192781,3.907448543531222
Heptanol,0.6,558.4614484691948,0.15025778473161208
Propiophenone,0.6,904.3817480264074,0.8337258226963591
1-Nonanol,0.6,920.0240541981311,0.17855497432924824
1-Decanol,0.6,1099.9389087057675,0.15831016808886125
2-Undecanone,0.6,1123.8928894532064,0.2208357597604899
Valerophenone,0.6,1230.3322221710357,0.6803969708852986
1-Undecanol,0.6,1265.465483290232,0.14854771928504526
Hexanophenone,0.6,1393.5106325696338,0.6293274763434213
1-Dodecanol,0.6,1424.5698593695035,0.12965627666102564
2-Hexanone,0.7,222.87655197507982,0.11058238002807477
Pentanol,0.7,247.99385831076444,3.8602652342629207
4-Methyl-2-pentanone,0.7,267.99684718155896,3.807553810186017
Heptanol,0.7,558.6324711843998,0.050112063232137606
Propiophenone,0.7,904.4593485656983,0.733823839399766
1-Nonanol,0.7,920.0632697214468,0.07868143285350854
1-Decanol,0.7,1099.9783508805724,0.058431584732001544
2-Undecanone,0.7,1123.9336593504395,0.12096748151596896
Valerophenone,0.7,1230.4833286236596,0.5802084248902774
1-Undecanol,0.7,1265.6224052433986,0.04843530589319931
Hexanophenone,0.7,1393.6612335406057,0.52915269766028
1-Dodecanol,0.7,1424.6690418246062,0.029658660845065125
2-Hexanone,0.8,223.10234207650703,0.010282508977118068
Pentanol,0.8,247.99792079283196,3.760394385655466
4-Methyl-2-pentanone,0.8,268.0011467496558,3.70765982795691
Heptanol,0.8,554.795737958309,3.949982020836845
Propiophenone,0.8,904.5452478168546,0.6338864215819584
1-Nonanol,0.8,916.1047180281248,3.9788033922927304
1-Decanol,0.8,1096.0170476763935,3.9585546316800944
2-Undecanone,0.8,1123.9720477599765,0.02110466284274052
Valerophenone,0.8,1230.6300238632361,0.4800358493626404
1-Undecanol,0.8,1261.7831549377934,3.9483151626586364
Hexanophenone,0.8,1393.8149258160195,0.4289669604544838
1-Dodecanol,0.8,1420.7779058874885,3.929642763178506
2-Hexanone,0.9,219.29983215265486,3.9100495603771854
Pentanol,0.9,248.00152648528731,3.6605242196094414
4-Methyl-2-pentanone,0.9,268.00568191935713,3.607765632059631
Heptanol,0.9,554.9496048833282,3.8498710426183194
Propiophenone,0.9,904.6398816158828,0.5339115188255524
1-Nonanol,0.9,916.1497252285288,3.8789180920943704
1-Decanol,0.9,1096.0563626802955,3.858676572000754
2-Undecanone,0.9,1120.0094217025219,3.921244258927132
Valerophenone,0.9,1230.7711263612937,0.3798836202534515
1-Undecanol,0.9,1261.9461222699715,3.8481904727393217
Hexanophenone,0.9,1393.970315093666,0.3287750868107037
1-Dodecanol,0.9,1420.896354395189,3.8296087455305585
2-Hexanone,1.0,219.4672623260115,3.8098878065524375
Pentanol,1.0,248.0054719461047,3.560653663124328
4-Methyl-2-pentanone,1.0,268.0113473237985,3.5078702320880493
Heptanol,1.0,555.0927640774286,3.7497818308277324
Propiophenone,1.0,904.7434777713094,0.43389818132074104
1-Nonanol,1.0,916.1995648004263,3.77902287859188
1-Decanol,1.0,1096.0976515828474,3.7587946822390603
2-Undecanone,1.0,1120.0471627838497,3.821383189931234
Valerophenone,1.0,1230.9056181971482,0.2797555114775325
1-Undecanol,1.0,1262.1096264923274,3.7480645638948644
Hexanophenone,1.0,1394.1259569097683,0.22858208000577707
1-Dodecanol,1.0,1421.0240341740912,3.729557252959866
2-Hexanone,1.1,219.60484755612586,3.7097968279541877
Pentanol,1.1,248.01059271238765,3.4607815921522267
4-Methyl-2-pentanone,1.1,268.0191462810668,3.4079725180942138
Heptanol,1.1,555.224273312141,3.649716342898685
Propiophenone,1.1,904.8560445698936,0.3338462922955707
1-Nonanol,1.1,916.2554341420793,3.6791152535154388
1-Decanol,1.1,1096.1422422206306,3.658906292602222
2-Undecanone,1.1,1120.0866486994537,3.7215183822330493
Valerophenone,1.1,1231.032671106271,0.17965458202153534
1-Undecanol,1.1,1262.2719704804667,3.647940801143888
Hexanophenone,1.1,1394.2804001429918,0.12839297390247256
1-Dodecanol,1.1,1421.1603347205514,3.6294894169160714
2-Hexanone,1.2,219.71443421396913,3.6097723206646823
Pentanol,1.2,248.0178514040993,3.3609067127488386
4-Methyl-2-pentanone,1.2,268.03026879910317,3.308071174014664
Heptanol,1.2,555.3435665176092,3.5496757684278215
Propiophenone,1.2,904.9773555342399,0.2337567401075775
1-Nonanol,1.2,916.3184288959067,3.5791929272326155
1-Decanol,1.2,1096.1914134034794,3.5590088293103688
2-Undecanone,1.2,1120.1292343752057,3.621646810445682
Valerophenone,1.2,1231.1516631021238,0.07958317988916731
1-Undecanol,1.2,1262.4314956968026,3.547822477704521
Hexanophenone,1.2,1394.4322307118064,0.028212681335251396
1-Dodecanol,1.2,1421.304396161409,3.529406840951147
2-Hexanone,1.3,219.79903741971805,3.5098071897862386
Pentanol,1.3,248.02841947683976,3.261027450802235
4-Methyl-2-pentanone,1.3,268.0461564261272,3.208164605443634
Heptanol,1.3,555.4504463443285,3.449660543065132
Propiophenone,1.3,905.1069518594588,0.1336315128759409
1-Nonanol,1.3,916.3895152462376,3.479253876370162
1-Decanol,1.3,1096.2463718033591,3.4590998609110857
2-Undecanone,1.3,1120.1762317198536,3.5217655424697654
Valerophenone,1.3,1227.2621941927553,3.9795397373762316
1-Undecanol,1.3,1262.5866351845216,3.447712709766869
Hexanophenone,1.3,1390.580113601901,3.9280458479480975
1-Dodecanol,1.3,1421.4551270132933,3.4293115679575714
2-Hexanone,1.4,219.86234463717128,3.409892726382859
Pentanol,1.4,248.04374628402422,3.161141858490265
4-Methyl-2-pentanone,1.4,268.0685458307358,3.108250890946985
Heptanol,1.4,555.5450612371054,3.3496703942005976
Propiophenone,1.4,905.2441447529748,0.033473513727687414
1-Nonanol,1.4,916.4695009141763,3.3792964040692564
1-Decanol,1.4,1096.3082267364325,3.359177148771328
2-Undecanone,1.4,1120.2288873422056,3.421871788924209
Valerophenone,1.4,1227.3640737713167,3.8795342319247483
1-Undecanol,1.4,1262.7359620776278,3.3476143398250904
Hexanophenone,1.4,1390.7228314809554,3.827896717722407
1-Dodecanol,1.4,1421.6112316592614,3.3292060289760084
2-Hexanone,1.5,219.9082592656947,3.310019691649715
Pentanol,1.5,248.06560687592136,3.0612475491062776
4-Methyl-2-pentanone,1.5,268.0994815876487,3.0083277671316675
Heptanol,1.5,555.6278704340127,3.249704411449694
Propiophenone,1.5,901.388029234276,3.93328643563752
1-Nonanol,1.5,916.5590060379794,3.2793192006631897
1-Decanol,1.5,1096.377962966675,3.259238701724327
2-Undecanone,1.5,1120.2883576550566,3.321962958714117
Valerophenone,1.5,1227.4573487110167,3.77955729634221
1-Undecanol,1.5,1262.8782314629839,3.2475298531321384
Hexanophenone,1.5,1390.8593183899884,3.727769015207547
1-Dodecanol,1.5,1421.7712468143827,3.2290929750075392
2-Hexanone,1.6,219.9405351502629,3.2101791875758567
Pentanol,1.6,248.09611791641495,2.9613416747374925
4-Methyl-2-pentanone,1.6,268.1412882385857,2.9083926588872684
Heptanol,1.6,555.6996008689563,3.149761134288716
Propiophenone,1.6,901.5375044284365,3.8330751932406426
1-Nonanol,1.6,916.6584355268698,3.17932140148056
1-Decanol,1.6,1096.4564121630017,3.1592828333351424
2-Undecanone,1.6,1120.3556814888639,3.2220367199672464
Valerophenone,1.6,1227.5422630796497,3.679611148513283
1-Undecanol,1.6,1263.0124139098873,3.1474613105066007
Hexanophenone,1.6,1390.9886873255246,3.627665848902187
1-Dodecanol,1.6,1421.93358563352,3.128975394227303
2-Hexanone,1.7,219.96252618649646,3.1103632549216327
Pentanol,1.7,248.13771020082817,2.8614209620580984
4-Methyl-2-pentanone,1.7,268.19649309161605,2.808442764023052
Heptanol,1.7,555.7612001140684,3.04983864767509
Propiophenone,1.7,901.6913046259605,3.7328449751600665
1-Nonanol,1.7,916.7679547616922,3.07930263773216
1-Decanol,1.7,1096.544224098365,3.0593082198807022
2-Undecanone,1.7,1120.4317507101027,3.122091065352027
Valerophenone,1.7,1227.6192595954067,3.579694197675884
1-Undecanol,1.7,1263.137719583446,3.0474102997202777
Hexanophenone,1.7,1391.1102509124064,3.5275896383016803
1-Dodecanol,1.7,1422.0965875678542,3.028856418192964
2-Hexanone,1.8,219.97705101776074,3.0105651982232713
Pentanol,1.8,248.19304747441123,2.7614818203322473
4-Methyl-2-pentanone,1.8,268.26769498788843,2.7084751978130304
Heptanol,1.8,555.8137892290181,2.94993467838369
Propiophenone,1.8,901.848030867304,3.632601975131619
1-Nonanol,1.8,916.8874706404285,2.979263076571131
1-Decanol,1.8,1096.6418390827089,2.9593139559389687
2-Undecanone,1.8,1120.5172799027,3.022124380031598
Valerophenone,1.8,1227.6889585999306,3.4798042017289594
1-Undecanol,1.8,1263.2536124928456,2.9473779064513463
Hexanophenone,1.8,1391.2235347835926,3.427542066396343
1-Dodecanol,1.8,1422.2585716643064,2.9287392213825423
2-Hexanone,1.9,219.9863554775417,2.9107796783242446
Pentanol,1.9,248.26488530511725,2.661520530082555
4-Methyl-2-pentanone,1.9,268.35738054214323,2.608487195827835
Heptanol,1.9,555.8586189024901,2.8500466848886954
Propiophenone,1.9,902.0061994954971,3.532352349547773
1-Nonanol,1.9,917.0166199070884,2.8792034461153633
1-Decanol,1.9,1096.7494634204047,2.859299604104004
2-Undecanone,1.9,1120.61277663595,2.9221355080436524
Valerophenone,1.9,1227.7521377144813,3.379938335645037
1-Undecanol,1.9,1263.3598150616608,2.8473647044173904
Hexanophenone,1.9,1391.3282836936921,3.327524057214789
1-Dodecanol,1.9,1422.4178907534467,2.828626918850375
2-Hexanone,2.0,219.992146505327,2.8110026341950345
Pentanol,2.0,248.3558708684047,2.5615335116411306
4-Methyl-2-pentanone,2.0,268.4676976721217,2.5084763644348214
Heptanol,2.0,555.8970312647712,2.7501719354501364
Propiophenone,2.0,902.164281029066,3.432102776083151
1-Nonanol,2.0,917.154766448165,2.779125041919563
1-Decanol,2.0,1096.8670498325048,2.7592652348375357
2-Undecanone,2.0,1120.718514210089,2.822123813584916
Valerophenone,2.0,1227.8097099212864,3.280093263242318
1-Undecanol,2.0,1263.4563037717012,2.7473707633022952
Hexanophenone,2.0,1391.424460766134,3.2275357773488103
1-Dodecanol,2.0,1422.5729839166513,2.7285224669459947
2-Hexanone,2.1,219.99567001884188,2.7112310999795626
Pentanol,2.1,248.46829412824846,2.4615176596186896
4-Methyl-2-pentanone,2.1,268.600205416661,2.408440957886388
Heptanol,2.1,555.9304289505824,2.6503075720558775
Propiophenone,2.1,902.3207496349643,3.331859766404648
1-Nonanol,2.1,917.3010087988829,2.6790297123443843
1-Decanol,2.1,1096.9942847552168,2.6592114526233033
2-Undecanone,2.1,1120.834508983536,2.722089232167068
Valerophenone,2.1,1227.8626998728687,3.1802652431266156
1-Undecanol,2.1,1263.54329709581,2.6473956720111627
Hexanophenone,2.1,1391.512240582479,3.1275766588136547
1-Dodecanol,2.1,1422.7224247556928,2.628428571765431
2-Hexanone,2.2,219.99780948407016,2.6114629717519047
Pentanol,2.2,248.60381168220508,2.3614707147460994
4-Methyl-2-pentanone,2.2,268.7556273710751,2.3083801521990592
Heptanol,2.2,555.960251819364,2.5504506581288284
Propiophenone,2.2,902.4741305222401,3.2316297004393335
1-Nonanol,2.2,917.4541985117844,2.5789198213534514
1-Decanol,2.2,1097.1305842120094,2.559139405120173
2-Undecanone,2.2,1120.9605044109667,2.6220323069754787
Valerophenone,2.2,1227.9122212061607,3.0804501937070783
1-Undecanol,2.2,1263.6212372540883,2.5474385743293277
Hexanophenone,2.2,1391.591997045317,3.02764544036532
1-Dodecanol,2.2,1422.8649633173345,2.52834760945884
2-Hexanone,2.3,219.99918905747091,2.5116967633016802
Pentanol,2.3,248.76317439341403,2.261391631671987
4-Methyl-2-pentanone,2.3,268.933641546012,2.208294278868233
Heptanol,2.3,555.9879607862845,2.450598212157105
Propiophenone,2.3,902.6230454446878,3.1314184941801058
1-Nonanol,2.3,917.6129693352032,2.478798188822044
1-Decanol,2.3,1097.2750995534395,2.4590507724594666
2-Undecanone,2.3,1121.0959637354933,2.5219542060360736
Valerophenone,2.3,1227.959452776024,2.980643799398854
1-Undecanol,2.3,1263.6907674887618,2.44749821358056
Hexanophenone,2.3,1391.6642870729715,2.9277402232193035
1-Dodecanol,2.3,1422.999559973865,2.4282815615936597
2-Hexanone,2.4,220.00027285100768,2.4119313706001
Pentanol,2.4,248.94599642069258,2.1612808918485324
4-Methyl-2-pentanone,2.4,269.1327402613948,2.1081849820291594
Heptanol,2.4,556.0150273378686,2.3507472292567986
Propiophenone,2.4,902.766250509207,3.0312315129975476
1-Nonanol,2.4,917.7757764104832,2.3786680098765256
1-Decanol,2.4,1097.4267338051752,2.3589477353523294
2-Undecanone,2.4,1121.2400728908215,2.4218567168642338
Valerophenone,2.4,1228.0056163586976,2.8808415760976596
1-Undecanol,2.4,1263.7527065543557,2.347572982967616
Hexanophenone,2.4,1391.7298312122648,2.827858537781395
1-Dodecanol,2.4,1423.1254101457212,2.3282319677352414
2-Hexanone,2.5,220.00145843236257,2.3121658500329683
Pentanol,2.5,249.15060416072498,2.0611407096569687
4-Methyl-2-pentanone,2.5,269.35018871345926,2.0080552662814095
Heptanol,2.5,556.0429266353755,2.2508946955376157
Propiophenone,2.5,902.90267185332,2.9310734458742305
1-Nonanol,2.5,917.940943972454,2.2785327564323135
1-Decanol,2.5,1097.5841686945214,2.25883292169367
2-Undecanone,2.5,1121.3917545948666,2.321742216037837
Valerophenone,2.5,1228.0519540470816,2.7810389574421612
1-Undecanol,2.5,1263.808021972432,2.2476609783511763
Hexanophenone,2.5,1391.789492191771,2.7279974175708914
1-Dodecanol,2.5,1423.241959366115,2.2281998962729226
2-Hexanone,2.6,220.0031671617557,2.2123992040420775
Pentanol,2.6,249.37399759196356,1.9609750878177272
4-Methyl-2-pentanone,2.6,269.5821001093343,1.9079094157234953
Heptanol,2.6,556.0731316910219,2.151037599864934
Propiophenone,2.6,903.0314337518056,2.8309481353179553
1-Nonanol,2.6,918.1067194125669,2.1783960653587555
1-Decanol,2.6,1097.7459017040355,2.1587093329886407
2-Undecanone,2.6,1121.549693908092,2.2216136132740156
Valerophenone,2.6,1228.0997055306696,2.681231385642217
1-Undecanol,2.6,1263.8578033266865,2.147760051233738
Hexanophenone,2.6,1391.844252298092,2.6281534774307342
1-Dodecanol,2.6,1423.3489088059127,2.1281859332273205
2-Hexanone,2.7,220.00593594090384,2.112630163549805
Pentanol,2.7,249.61194362784042,1.860789695216635
4-Methyl-2-pentanone,2.7,269.82363008420816,1.8077527807191907
Heptanol,2.7,556.1071059689226,2.051172948915286
Propiophenone,2.7,903.1518756693736,2.730858360036436
1-Nonanol,2.7,918.2713310871084,2.0782616185434732
1-Decanol,2.7,1097.9102917880718,2.0585802531733863
2-Undecanone,2.7,1121.712374745313,2.1214742709955305
Valerophenone,2.7,1228.1500856815635,2.581414388989612
1-Undecanol,2.7,1263.90323652052,2.047867859712145
Hexanophenone,2.7,1391.8951902629483,2.5283229935193767
1-Dodecanol,2.7,1423.446211939115,2.0281901878763224
2-Hexanone,2.8,220.01051426129476,2.01285695783422
Pentanol,2.8,249.85920300434168,1.7605915644487897
4-Methyl-2-pentanone,2.8,270.0692759189656,1.7075914479980874
Heptanol,2.8,556.1462919257855,1.9512977902028772
Propiophenone,2.8,903.2635668599055,2.6308061081063023
1-Nonanol,2.8,918.4330469757182,1.9781330209762886
1-Decanol,2.8,1098.0756117558215,1.9584491439550005
2-Undecanone,2.8,1121.878126038775,2.021327902148695
Valerophenone,2.8,1228.2042617630846,2.481583663252001
1-Undecanol,2.8,1263.945579522585,1.9479819166740566
Hexanophenone,2.8,1391.943458134907,2.4285019833303565
1-Dodecanol,2.8,1423.5340634903416,1.9282123130338373
2-Hexanone,2.9,220.0179671142262,1.9130770702383562
Pentanol,2.9,250.1098722297314,1.6603886339960867
4-Methyl-2-pentanone,2.9,270.31325023545355,1.6074318277087951
Heptanol,2.9,556.1920934567894,1.8514092475970514
Propiophenone,2.9,903.3663072282467,2.5307922281388486
1-Nonanol,2.9,918.5902312411479,1.8780136829275593
1-Decanol,2.9,1098.240104829191,1.858319531508965
2-Undecanone,2.9,1122.0451755344568,1.9211784509101304
Valerophenone,2.9,1228.2633298168525,2.38173516423967
1-Undecanol,2.9,1263.986139670392,1.8480996347876282
Hexanophenone,2.9,1391.9902583256032,2.3286862853646846
1-Dodecanol,2.9,1423.6128821293657,1.828251537223534
2-Hexanone,3.0,220.02977860966368,1.8132869918670962
Pentanol,3.0,250.35780364234168,1.5601891836200683
4-Methyl-2-pentanone,3.0,270.54988693770287,1.5072802038283097
Heptanol,3.0,556.2458509190618,1.7515045719094138
Propiophenone,3.0,903.4601259736045,2.4308166870885564
1-Nonanol,3.0,918.7413959128784,1.7779067120938963
1-Decanol,3.0,1098.4020425746853,1.758194890218374
2-Undecanone,3.0,1122.211708624604,1.8210299618499046
Valerophenone,3.0,1228.3282910721682,2.281865189133937
1-Undecanol,3.0,1264.0262524213654,1.7482183687314057
Hexanophenone,3.0,1392.0368209814171,2.228871637451586
1-Dodecanol,3.0,1423.6832885538931,1.7283067057128139
2-Hexanone,3.1,220.0479437031361,1.713482002919602
Pentanol,3.1,250.59705410969931,1.4600012303002732
4-Methyl-2-pentanone,3.1,270.77403243835425,1.4071423000292391
Heptanol,3.1,556.3088083247499,1.6515812074321747
Propiophenone,3.1,903.5452689197007,2.3308784959935687
1-Nonanol,3.1,918.8852453007423,1.677814820545693
1-Decanol,3.1,1098.5597813136285,1.6580785291776592
2-Undecanone,3.1,1122.3759292375034,1.7208864441447447
Valerophenone,3.1,1228.4000278620672,2.1819704689168433
1-Undecanol,3.1,1264.0672608537495,1.6483354558057177
Hexanophenone,3.1,1392.0843814430573,2.129053754996034
1-Dodecanol,3.1,1423.746080615573,1.6283763272040144
2-Hexanone,3.2,220.07502755747385,1.6136560297916451
Pentanol,3.2,250.82230813255697,1.3598319568223496
4-Methyl-2-pentanone,3.2,270.98137749744154,1.3070229106367848
Heptanol,3.2,556.382073286096,1.551636873601922
Propiophenone,3.2,903.6221857121484,2.2309757645106547
1-Nonanol,3.2,919.0207112935537,1.5777402505561984
1-Decanol,3.2,1098.7118142432514,1.5579734871655324
2-Undecanone,3.2,1122.5361196567053,1.620751738078689
Valerophenone,3.2,1228.479280154687,2.0820482475747704
1-Undecanol,3.2,1264.1104953447314,1.5484482562418518
Hexanophenone,3.2,1392.1341576452535,2.0292284093630957
1-Dodecanol,3.2,1423.802207016878,1.528458623351876
2-Hexanone,3.3,220.11416584507415,1.513801641515948
Pentanol,3.3,251.0292258220701,1.2596872407698274
4-Methyl-2-pentanone,3.3,271.16869475175065,1.2069256354537454
Heptanol,3.3,556.4665715106585,1.4516696576320887
Propiophenone,3.3,903.6915086460133,2.131105756641269
1-Nonanol,3.3,919.146978367432,1.4776847217483535
1-Decanol,3.3,1098.856816836015,1.4578824408470072
2-Undecanone,3.3,1122.6906962396504,1.520629390296829
Valerophenone,3.3,1228.5666229174149,1.9820963784976324
1-Undecanol,3.3,1264.1572527310643,1.4485541944648537
Hexanophenone,3.3,1392.1873273376289,1.9293915066657783
1-Dodecanol,3.3,1423.8527408529242,1.4285515786666863
2-Hexanone,3.4,220.16897739579701,1.4139102530404934
Pentanol,3.4,251.21467856208673,1.15957133388041
4-Methyl-2-pentanone,3.4,271.33396157475374,1.1068527414812042
Heptanol,3.4,556.5629984517598,1.3516781135967837
Propiophenone,3.4,903.7540324980322,2.0312651397326618
1-Nonanol,3.4,919.2634978473582,1.3776494004208506
1-Decanol,3.4,1098.993683594921,1.3578076302635693
2-Undecanone,3.4,1122.8382583332796,1.4205225439923794
Valerophenone,3.4,1228.6624458700594,1.8821133892806305
1-Undecanol,3.4,1264.2087742126073,1.3486508028115156
Hexanophenone,3.4,1392.2450048229416,1.8295391686523275
1-Dodecanol,3.4,1423.8988539357454,1.3286529889864898
2-Hexanone,3.5,220.24336569714072,1.3139725919172582
Pentanol,3.5,251.3768532387555,1.0594867179971872
4-Methyl-2-pentanone,3.5,271.4763646919677,1.0068051556019804
Heptanol,3.5,556.6717717370741,1.251661359836915
Propiophenone,3.5,903.8106901461167,1.9314499916984653
1-Nonanol,3.5,919.3699916774564,1.2776348908692212
1-Decanol,3.5,1099.1215548755965,1.2577508041358083
2-Undecanone,3.5,1122.977628217251,1.320433848950166
Valerophenone,3.5,1228.766936072886,1.7820985603898065
1-Undecanol,3.5,1264.2662216650365,1.2487357684702731
Hexanophenone,3.5,1392.308217360951,1.7296678144929978
1-Dodecanol,3.5,1423.94179245023,1.2287605074764059
2-Hexanone,3.6,220.34119959545154,1.213979451725187
Pentanol,3.6,251.51522546187493,0.959434138059578
4-Methyl-2-pentanone,3.6,271.59619881251757,0.9067825750275815
Heptanol,3.6,556.7929884407573,1.1516191669729656
Propiophenone,3.6,903.862529018505,1.831655736049127
1-Nonanol,3.6,919.4664465883006,1.177641246604497
1-Decanol,3.6,1099.2398331854608,1.1577131862411025
2-Undecanone,3.6,1123.1078805803822,1.2203653949259095
Valerophenone,3.6,1228.8800651933566,1.6820519536635967
1-Undecanol,3.6,1264.3306522353334,1.1488069837270498
Hexanophenone,3.6,1392.3778813734928,1.6297742433915436
1-Dodecanol,3.6,1423.9828541075574,1.128871687831493
2-Hexanone,3.7,220.53758860011368,1.1025318848395567
Pentanol,3.7,251.6820837226681,0.8495620331620926
4-Methyl-2-pentanone,3.7,271.73982790923185,0.7969185742702077
Heptanol,3.7,557.042437564544,1.0418354186038727
Propiophenone,3.7,903.9449072862731,1.7202434047403572
1-Nonanol,3.7,919.6100330588388,1.0690214683725863
1-Decanol,3.7,1099.4188034251833,1.0495471851039502
2-Undecanone,3.7,1123.3070414047052,1.1119932394940057
Valerophenone,3.7,1229.094851895736,1.5718276950674699
1-Undecanol,3.7,1264.4586500369514,1.0411198055931068
Hexanophenone,3.7,1392.5144201477456,1.5204661713230063
1-Dodecanol,3.7,1424.051623865222,1.0216211062717797
2-Hexanone,3.8,220.70673908540437,1.002352395951887
Pentanol,3.8,251.76515217286476,0.7495673463997031
4-Methyl-2-pentanone,3.8,271.80946958946606,0.6969337704101429
Heptanol,3.8,557.1791215212261,0.9417447359559973
Propiophenone,3.8,903.9896847093746,1.6204576445587124
1-Nonanol,3.8,919.6811905154256,0.9690636466210608
1-Decanol,3.8,1099.5104517435052,0.9495468489025735
2-Undecanone,3.8,1123.4104205467372,1.0119683906352508
Valerophenone,3.8,1229.2299919339196,1.471681322578265
1-Undecanol,3.8,1264.546325250162,0.9411291703912574
Hexanophenone,3.8,1392.6053212086554,1.420480690327929
1-Dodecanol,3.8,1424.0944198305438,0.9217134107575256
2-Hexanone,3.9,220.90570933497554,0.9021210513223177
Pentanol,3.9,251.83013050777873,0.6496133561251878
4-Methyl-2-pentanone,3.9,271.8631951358675,0.5969842259831449
Heptanol,3.9,557.341196965078,0.8416195340657535
Propiophenone,3.9,904.0340569254347,1.520695369389031
1-Nonanol,3.9,919.7440730819274,0.8691395822742822
1-Decanol,3.9,1099.5922994038253,0.849582228555824
2-Undecanone,3.9,1123.5033409012774,0.9119830267389251
Valerophenone,3.9,1229.3713521997606,1.371531195194269
1-Undecanol,3.9,1264.6433201645923,0.8411359991798585
Hexanophenone,3.9,1392.7044975956806,1.320485069124424
1-Dodecanol,3.9,1424.14006533084,0.8218160106475044
