Name,shift,tR1,tR2
Pentanol,2.2,248.60342007138885,2.314831938812102
4-Methyl-2-pentanone,2.2,268.7552424842172,2.2641835394023686
Heptanol,2.2,555.9601608052998,2.502193700181559
Propiophenone,2.2,902.4734695378646,3.1773676905573507
1-Nonanol,2.2,917.4534132454068,2.531690590015728
1-Decanol,2.2,1097.1299156759942,2.512816411787295
2-Undecanone,2.2,1120.9598756493613,2.574773961255283
Valerophenone,2.2,1227.9120815540352,3.028179156244785
1-Undecanol,2.2,1263.620946578868,2.5019463206126282
Hexanophenone,2.2,1391.5917437855076,2.976387858378367
1-Dodecanol,2.2,1422.8643287977284,2.4835747349627524
2-Hexanone,2.3,219.99918719879503,2.461179453282448
Pentanol,2.3,248.76270250246645,2.2147546928594513
4-Methyl-2-pentanone,2.3,268.93319197862684,2.1641007578313034
Heptanol,2.3,555.9878757252706,2.4023389540516358
Propiophenone,2.3,902.6224119770791,3.0771587644162373
1-Nonanol,2.3,917.6121527328312,2.4315709615800865
1-Decanol,2.3,1097.2743839363375,2.4127293749702723
2-Undecanone,2.3,1121.0952789302046,2.4746971601064947
Valerophenone,2.3,1227.9593200627614,2.9283705259385235
1-Undecanol,2.3,1263.690516927934,2.402004794829069
Hexanophenone,2.3,1391.6640645785344,2.876481398572228
1-Dodecanol,2.3,1422.9989736370105,2.383509845431017
2-Hexanone,2.4,220.0002711682914,2.361410529303781
Pentanol,2.4,248.94544434720422,2.1146464766945163
4-Methyl-2-pentanone,2.4,269.132230123325,2.0639953608291823
Heptanol,2.4,556.0149419800273,2.3024856623937473
Propiophenone,2.4,902.7656503418373,2.9769737827132303
1-Nonanol,2.4,917.7749387029453,2.3314428994293297
1-Decanol,2.4,1097.4259778735973,2.3126281605846994
2-Undecanone,2.4,1121.2393368973842,2.374601247737017
Valerophenone,2.4,1228.0054856315098,2.828566037597001
1-Undecanol,2.4,1263.7524908144226,2.30207813964792
Hexanophenone,2.4,1391.729635537813,2.7765982055786766
1-Dodecanol,2.4,1423.1248749460033,2.2834610875259385
2-Hexanone,2.5,220.0014562002154,2.2616414819358854
Pentanol,2.5,249.1499774635276,2.0145094487746533
4-Methyl-2-pentanone,2.5,269.3496266311295,1.963870242042155
Heptanol,2.5,556.0428347216993,2.20263085804979
Propiophenone,2.5,902.902109764835,2.8768173491079905
1-Nonanol,2.5,917.9400962853291,2.2313098183196085
1-Decanol,2.5,1097.5833808107143,2.21251534887734
2-Undecanone,2.5,1121.3909742091196,2.2744885607198424
Valerophenone,2.5,1228.051820227737,2.728761180480739
1-Undecanol,2.5,1263.8078353969443,2.2021644861419465
Hexanophenone,2.5,1391.7893190301486,2.67673534964296
1-Dodecanol,2.5,1423.2414766084007,2.1834295127582886
2-Hexanone,2.6,220.0031634908377,2.1618713290565412
