Name,shift,tR1,tR2
1-Undecanol,0.4,1265.168836568048,0.3803319548967034
Hexanophenone,0.4,1393.2237452785128,0.8627601890712389
1-Dodecanol,0.4,1424.3996751424015,0.360962017319491
2-Hexanone,0.5,222.35755050590637,0.3439460946420997
Pentanol,0.5,251.98083490220588,0.09098813801389051
4-Methyl-2-pentanone,0.5,271.9854088846492,0.03714976446751161
Heptanol,0.5,558.2845504970222,0.282492096638009
Propiophenone,0.5,904.3120333815865,0.9672864936795865
1-Nonanol,0.5,919.9857041164623,0.3103380663752015
1-Decanol,0.5,1099.8973558122545,0.2899203923486551
2-Undecanone,0.5,1123.848391937275,0.35279825671863546
Valerophenone,0.5,1230.177972300291,0.8139049603368661
1-Undecanol,0.5,1265.3137995445002,0.2802429195325368
Hexanophenone,0.5,1393.3643825479562,0.7626199697346393
1-Dodecanol,0.5,1424.4801667679112,0.2609998865163241
2-Hexanone,0.6,222.62629967484648,0.24354302388350912
Pentanol,0.6,247.98849123216934,3.9911134496213188
4-Methyl-2-pentanone,0.6,267.99191144431643,3.9372545273218846
Heptanol,0.6,558.4613993741388,0.18233375735087626
Propiophenone,0.6,904.3819632676717,0.8674176128640123
1-Nonanol,0.6,920.0240441879436,0.21046692708751488
1-Decanol,0.6,1099.9388965719484,0.19003817369853768
2-Undecanone,0.6,1123.8928781541474,0.252922196352553
Valerophenone,0.6,1230.3321780410733,0.7137047635013034
1-Undecanol,0.6,1265.4654012254487,0.1801405278147786
Hexanophenone,0.6,1393.5105876091193,0.6624601947548263
1-Dodecanol,0.6,1424.569810884834,0.1610203933449675
2-Hexanone,0.7,222.87651532116635,0.14318374953614474
Pentanol,0.7,247.99385798560218,3.891241945209633
4-Methyl-2-pentanone,0.7,267.99684627023674,3.8373610970649623
Heptanol,0.7,558.6324245160536,0.08218719668044094
Propiophenone,0.7,904.4595691426152,0.767515861317304
1-Nonanol,0.7,920.0632591393808,0.1105941023136648
1-Decanol,0.7,1099.9783393262778,0.09016032324382746
2-Undecanone,0.7,1123.9336491392328,0.1530546066865783
Valerophenone,0.7,1230.4832857585136,0.6135157203325131
1-Undecanol,0.7,1265.6223200803888,0.08002739972507869
Hexanophenone,0.7,1393.6611871297875,0.5622849188148564
1-Dodecanol,0.7,1424.6689869954723,0.06102279691025341
2-Hexanone,0.8,223.10231049109692,0.042882387198172986
Pentanol,0.8,247.99792053954792,3.7913722824753324
4-Methyl-2-pentanone,0.8,268.00114588078804,3.7374684265984803
Heptanol,0.8,554.795694312006,3.9820564051244434
Propiophenone,0.8,904.5454738368699,0.6675785163923341
1-Nonanol,0.8,920.104706373421,0.010716757914623537
1-Decanol,0.8,1096.017036135483,3.990284112994047
2-Undecanone,0.8,1123.9720381453474,0.05319250523680692
Valerophenone,0.8,1230.6299826926638,0.5133426889244641
1-Undecanol,0.8,1261.7830677211953,3.9799064917655853
Hexanophenone,0.8,1393.8148784762216,0.46209865225790636
1-Dodecanol,0.8,1420.777844545405,3.961006792392458
